Student_ID,3_Path_Q1,3_Path_Q2,3_Path_Q3,3_Path_Q4,3_Path_Qa,3_Path_Qb,1_Path_Q1,1_Path_Q2,1_Path_Q3,1_Path_Q4,1_Path_Qa,1_Path_Qb,2_Path_Q1,2_Path_Q2,2_Path_Q3,2_Path_Q4,2_Path_Qa,2_Path_Qb,4_Path_Q1,4_Path_Q2,4_Path_Q3,4_Path_Q4,4_Path_Qa,4_Path_Qb,Preferred_Career_Path
1248,6,8,5,5,5,7,6,8,5,6,8,7,7,5,6,5,7,8,6,5,7,8,8,7,3
1249,6,8,5,8,7,7,6,5,5,7,6,7,8,6,7,5,8,7,5,7,6,6,5,8,1
1250,5,7,5,7,6,7,7,8,5,8,7,6,6,7,8,7,5,5,8,6,7,5,6,6,3
1251,6,6,5,7,5,8,5,7,8,5,6,5,7,5,6,7,8,8,7,5,5,6,7,7,1
1252,7,8,6,5,6,6,5,6,6,5,7,7,5,6,7,6,8,7,8,6,6,6,6,5,1
1253,7,6,6,7,5,8,5,6,8,6,6,7,8,8,5,7,5,6,7,7,8,5,8,7,2
1254,7,6,7,7,5,8,6,8,8,5,6,5,5,7,6,5,6,5,7,7,8,6,5,7,2
1255,6,7,7,7,5,6,7,8,6,6,8,8,6,8,6,8,7,7,8,5,5,5,5,6,4
1256,7,7,7,7,8,5,5,7,7,5,5,6,8,7,8,8,7,8,5,6,7,6,6,8,1
1257,6,8,8,7,7,7,5,8,8,5,8,8,8,7,6,5,7,6,6,8,5,7,5,5,4
1258,8,5,8,6,6,8,8,8,7,7,7,7,5,7,5,7,7,5,6,8,7,5,5,7,2
1259,8,5,5,7,7,6,5,5,7,6,6,5,6,5,7,8,5,6,7,7,8,6,5,8,1
1260,8,8,5,7,5,7,8,6,8,7,7,7,5,5,6,8,5,5,7,8,6,6,6,8,2
1261,5,7,5,5,7,6,7,8,5,8,6,6,5,7,8,6,8,5,5,5,7,6,7,7,3
1262,5,5,7,7,8,8,5,6,7,8,6,7,5,8,7,6,7,5,8,6,7,5,7,5,3
1263,7,7,6,7,6,8,7,8,6,7,7,8,6,7,6,5,6,5,7,6,6,7,7,5,2
1264,5,6,7,5,5,5,8,7,5,7,8,5,6,7,5,5,5,5,6,6,7,5,8,7,3
1265,7,7,8,5,7,8,6,5,5,7,5,7,7,6,5,8,8,6,6,5,7,6,5,8,1
1266,8,7,5,7,6,5,5,8,6,7,7,5,5,8,6,8,7,6,8,7,7,8,6,7,3
1267,5,6,5,5,6,7,6,5,7,6,5,8,5,8,8,7,6,8,8,5,7,7,6,5,3
1268,7,7,7,8,8,5,7,6,8,8,7,5,6,5,6,6,5,8,7,8,8,7,5,6,2
1269,5,5,5,7,6,8,7,5,5,7,6,6,7,8,7,5,7,8,8,5,6,6,5,8,3
1270,8,5,7,7,5,7,7,8,8,6,8,7,6,8,5,5,6,7,8,7,8,5,5,6,3
1271,6,5,5,8,7,6,5,5,6,5,5,7,7,8,6,7,7,7,8,6,5,8,6,5,1
1272,8,7,6,7,8,7,8,5,5,8,7,5,6,7,6,5,5,8,8,6,5,7,6,8,1
1273,5,5,7,7,8,6,6,8,8,7,8,5,5,6,7,7,5,7,8,8,5,6,7,5,3
1274,8,5,7,8,5,8,6,5,7,8,6,6,7,6,7,7,7,8,8,7,6,5,5,6,3
1275,8,8,5,5,6,6,7,6,6,8,6,5,6,5,6,7,5,5,6,7,6,5,8,8,2
1276,7,6,6,7,5,6,7,5,5,5,8,8,8,6,5,8,5,7,6,7,5,7,8,7,1
1277,5,8,6,6,5,7,6,6,7,7,5,6,6,6,5,7,5,8,6,5,8,8,7,8,3
1278,8,7,5,7,6,5,7,7,6,8,5,7,5,5,8,6,8,6,6,8,7,7,6,6,3
1279,7,6,8,5,8,5,6,7,5,8,8,6,6,5,6,5,5,8,5,7,6,8,5,7,2
1280,6,8,6,7,7,8,7,7,5,7,8,8,6,8,6,7,5,8,8,8,5,6,7,7,1
1281,8,6,6,8,5,6,7,5,7,8,8,5,6,6,8,5,8,7,7,8,8,7,6,8,1
1282,6,8,8,8,6,8,7,8,6,7,7,5,8,6,5,7,6,8,5,8,5,5,6,7,4
1283,5,8,6,7,6,8,6,5,5,7,8,7,6,6,5,8,8,7,6,7,6,6,6,7,1
1284,5,7,6,7,5,8,8,5,6,5,5,8,6,6,7,7,6,8,5,5,8,7,5,5,4
1285,5,5,5,5,6,5,8,8,8,6,5,7,8,7,6,6,7,6,6,6,5,8,7,8,3
1286,5,8,7,6,7,5,8,8,5,7,6,6,7,5,8,7,8,8,5,5,8,5,7,6,4
1287,7,5,7,8,7,5,5,6,5,8,5,8,8,6,5,8,6,5,5,5,5,8,8,5,4
1288,5,7,5,7,7,5,5,7,6,6,6,6,7,5,6,6,5,7,5,8,5,7,7,5,3
1289,6,7,7,5,7,6,7,7,6,8,5,8,6,6,5,5,5,7,8,6,5,5,7,7,2
1290,8,8,8,5,5,7,6,5,6,7,5,6,5,5,5,7,6,6,5,5,6,6,6,7,2
1291,5,8,8,7,7,6,8,7,6,5,7,6,5,7,5,6,7,6,8,7,7,6,6,7,2
1292,5,7,8,6,6,6,7,6,8,8,7,6,6,7,6,7,5,8,6,7,6,6,7,5,3
1293,7,8,6,8,6,8,8,7,5,6,8,8,6,8,8,8,6,8,8,8,6,5,8,5,4
1294,7,6,5,7,8,7,6,5,7,6,6,8,6,5,8,8,7,5,5,7,6,6,7,7,2
1295,5,8,5,7,6,5,6,7,5,8,6,5,6,8,6,8,6,5,7,7,6,8,8,7,3
1296,5,6,6,6,6,8,5,5,8,7,6,6,8,6,7,5,5,6,6,5,7,6,6,5,1
1297,7,8,8,7,6,7,6,5,8,8,8,5,6,7,8,6,5,7,8,8,8,6,7,7,1
1298,7,5,5,7,5,7,8,6,5,7,6,6,7,7,8,8,8,8,6,8,6,6,5,5,3
1299,8,6,7,6,8,7,6,8,7,5,7,8,5,7,6,8,5,7,5,7,5,6,6,8,2
1300,6,6,7,6,8,6,7,7,6,8,6,6,6,5,7,8,7,5,7,7,7,5,5,5,4
1301,7,5,5,5,5,8,5,7,6,5,7,8,6,7,7,5,7,7,5,7,7,5,6,5,3
1302,7,7,6,6,5,5,7,8,5,7,8,6,6,8,7,7,6,6,7,6,6,6,7,5,3
1303,7,6,8,8,5,6,6,8,6,8,8,6,8,7,5,8,5,6,8,6,5,8,5,8,2
1304,6,6,6,8,5,8,7,6,6,6,6,7,6,5,8,6,7,6,8,7,5,8,6,7,3
1305,5,6,7,8,8,6,5,7,8,7,8,6,5,7,8,7,5,5,5,8,7,5,8,6,2
1306,8,5,7,8,5,5,5,8,7,8,6,7,7,7,6,8,8,6,7,5,7,5,6,6,3
1307,8,8,6,5,6,7,8,6,7,5,5,8,5,6,7,6,7,5,5,8,6,8,5,8,1
1308,8,7,5,6,7,6,8,7,7,6,5,6,7,6,7,6,5,5,6,7,8,8,6,8,2
1309,6,8,5,8,5,8,7,6,8,8,6,5,6,6,5,6,8,6,5,6,8,7,8,5,3
1310,8,8,7,8,5,5,8,7,7,8,8,6,6,7,8,6,5,8,7,7,7,7,6,8,3
1311,7,7,7,7,8,5,6,7,5,5,7,5,8,5,7,7,5,6,6,8,6,5,8,5,1
1312,6,7,7,7,6,7,7,6,5,5,8,5,7,5,5,6,5,5,6,5,5,6,6,7,2
1313,6,6,6,5,8,8,5,6,8,8,5,7,5,7,8,7,5,8,5,6,5,8,6,7,1
1314,8,7,5,7,7,5,6,7,8,5,7,8,7,6,8,8,7,7,7,5,7,6,7,5,3
1315,8,8,7,6,7,7,7,5,8,8,7,6,5,6,6,5,6,7,5,8,5,7,5,5,4
1316,7,5,5,7,5,8,5,7,6,8,5,7,6,7,7,8,8,8,6,8,7,7,6,6,3
1317,8,6,6,7,7,5,5,7,8,8,8,5,8,7,6,8,7,8,6,6,5,6,8,8,1
1318,6,6,8,5,7,6,5,8,7,7,8,8,7,8,5,5,6,6,8,6,8,8,8,7,2
1319,8,8,8,8,7,7,7,6,8,6,6,8,7,6,5,6,5,6,6,5,5,7,7,6,2
1320,7,8,8,8,6,6,8,5,6,8,8,8,6,8,6,5,5,5,5,8,5,7,5,6,2
1321,7,8,6,8,8,8,7,6,8,8,6,7,5,8,6,6,8,8,8,6,7,5,7,5,4
1322,6,5,6,7,8,6,5,7,6,6,6,5,5,6,7,6,8,8,8,7,6,7,8,6,1
1323,8,7,8,7,7,8,5,7,6,5,7,6,8,8,8,5,6,6,5,8,6,7,6,6,1
1324,6,5,5,7,5,5,7,8,8,6,7,5,8,7,5,6,7,7,7,7,5,8,5,8,3
1325,7,6,7,8,6,7,6,5,6,5,7,7,6,5,5,7,5,5,5,7,5,8,8,6,2
1326,8,8,6,5,6,6,7,6,5,7,7,5,5,8,5,6,5,7,8,8,8,6,6,6,2
1327,7,7,5,8,7,5,6,8,7,7,7,5,8,7,6,7,8,6,6,7,7,6,7,5,3
1328,6,5,5,8,8,7,8,8,6,7,6,6,6,6,5,7,5,5,6,8,6,5,8,6,2
1329,8,6,6,8,6,6,8,7,8,5,6,6,6,5,6,6,8,5,8,6,7,5,5,6,2
1330,8,5,8,5,6,5,6,7,6,6,7,7,5,7,8,5,8,6,6,5,5,8,5,8,3
1331,8,6,7,6,7,8,5,7,6,5,7,6,6,8,6,6,6,5,7,8,7,7,7,7,1
1332,5,8,7,8,5,8,7,5,5,7,7,6,7,8,5,5,5,5,7,5,5,5,5,5,4
1333,5,8,6,8,5,5,7,6,5,8,5,5,6,6,7,7,7,7,7,6,6,5,5,7,3
1334,6,6,8,7,8,5,6,5,5,6,5,5,8,6,7,8,6,8,8,5,6,5,8,6,1
1335,8,5,6,7,5,6,7,6,7,6,5,5,7,8,5,6,5,8,7,7,7,5,6,5,3
1336,7,7,6,8,5,8,5,5,7,6,6,8,7,5,7,5,7,7,6,7,6,7,8,6,1
1337,6,6,8,8,5,6,7,8,6,7,5,6,7,7,5,5,8,8,6,6,6,7,5,6,2
1338,5,5,8,8,6,8,5,6,5,7,5,8,5,5,7,6,5,8,5,8,5,8,7,6,1
1339,7,7,6,6,7,6,7,8,7,7,8,5,5,5,8,6,5,5,7,7,7,8,8,6,2
1340,6,5,5,8,8,5,5,7,8,6,8,8,7,6,5,6,6,6,8,6,7,8,5,6,3
1341,5,5,5,7,5,6,8,7,5,5,8,8,5,6,5,8,5,5,6,8,5,7,6,8,3
1342,7,6,6,6,5,5,7,6,8,5,8,8,7,8,5,6,6,7,7,6,8,7,5,7,3
1343,6,8,5,7,5,5,8,8,6,6,7,7,6,5,8,5,5,6,7,8,5,7,5,6,3
1344,5,5,5,5,6,5,6,5,6,6,6,7,5,6,6,7,7,6,7,6,6,6,8,8,3
1345,6,6,7,8,8,7,8,7,7,6,5,8,6,7,8,6,7,7,6,6,6,8,8,6,1
1346,5,8,7,6,8,5,8,5,5,6,8,8,7,8,8,6,5,8,7,8,6,8,8,5,3
1347,5,6,6,8,6,8,8,6,8,5,7,6,8,5,5,5,7,7,7,6,6,7,7,7,2
1348,8,8,7,6,6,6,6,7,7,6,6,7,5,5,8,6,7,7,7,7,7,7,7,7,2
1349,5,6,8,5,5,5,5,7,6,6,8,8,5,6,7,8,6,7,8,6,6,7,7,6,3
1350,5,7,7,6,7,5,7,6,7,7,5,8,5,8,6,7,5,8,6,5,8,8,7,5,3
1351,8,8,5,8,5,8,7,8,6,6,5,6,5,8,8,8,8,6,7,5,7,7,5,6,3
1352,8,6,8,5,5,8,7,5,5,6,6,5,6,7,5,8,5,8,5,7,7,8,8,7,1
1353,8,5,7,6,7,5,8,5,8,7,5,5,7,8,8,8,8,5,7,6,5,7,6,5,1
1354,6,8,7,8,7,7,6,7,7,7,8,5,5,7,8,7,8,5,7,5,6,7,5,6,2
1355,8,8,8,6,8,5,5,5,6,5,6,7,5,6,5,6,6,6,6,5,6,5,5,8,1
1356,7,6,5,8,5,5,8,8,5,6,7,5,5,7,6,6,5,5,7,7,8,8,7,8,3
1357,7,6,7,6,7,8,5,7,7,7,6,6,6,6,6,8,7,8,5,8,5,8,7,8,4
1358,6,5,7,5,5,7,6,7,7,5,8,8,8,7,5,7,7,5,5,6,7,5,5,8,3
1359,5,5,6,7,6,8,5,7,5,7,7,6,7,6,5,7,7,6,8,5,5,6,7,7,3
1360,5,6,6,7,7,5,5,6,8,6,5,5,7,6,8,7,7,6,5,5,8,8,7,5,1
1361,6,5,6,7,5,6,8,6,8,5,6,7,6,5,6,5,6,8,6,5,5,5,5,8,4
1362,7,5,7,8,5,8,6,5,7,7,8,7,6,7,6,8,5,6,5,7,7,7,8,7,3
1363,7,5,6,8,5,8,6,7,5,5,6,8,6,6,5,8,8,6,6,6,7,7,6,8,3
1364,7,6,7,6,8,6,7,6,8,7,8,6,8,8,8,8,7,8,7,8,5,7,5,8,4
1365,7,7,7,8,7,7,7,5,7,7,6,7,6,5,6,5,6,5,8,6,7,6,6,6,2
1366,6,7,8,8,6,5,5,7,7,7,8,6,6,5,6,8,8,7,5,6,5,5,5,5,4
1367,5,5,6,6,7,7,8,7,7,5,5,6,8,7,5,7,8,5,5,8,7,8,6,8,3
1368,6,8,5,6,6,8,6,5,5,7,6,8,5,5,6,8,6,7,6,8,7,6,5,6,1
1369,7,6,5,6,7,8,6,5,6,6,5,6,5,6,8,7,7,8,5,5,7,7,8,8,1
1370,5,8,5,6,7,5,5,5,6,6,8,6,7,8,5,5,7,7,7,6,7,8,7,8,3
1371,6,5,5,8,5,6,8,5,5,7,5,6,6,5,8,7,5,8,5,5,6,5,8,5,4
1372,7,8,7,6,6,8,5,7,8,7,5,8,5,8,7,5,7,6,7,5,5,8,8,7,1
1373,7,7,7,7,8,5,5,6,8,8,8,7,7,8,8,7,6,7,7,6,6,8,8,7,3
1374,6,7,5,6,5,8,8,7,5,7,7,6,8,8,6,7,6,7,8,5,8,7,6,7,3
1375,5,5,8,6,7,7,6,7,5,6,6,5,8,6,6,7,5,5,7,5,8,6,5,7,3
1376,6,5,8,6,7,6,7,8,5,7,8,7,8,6,8,5,7,7,8,7,6,7,6,7,3
1377,6,8,7,7,7,7,6,5,8,5,5,7,8,5,8,7,5,6,6,6,7,7,7,6,1
1378,6,5,8,7,6,6,8,8,5,8,8,8,6,5,5,5,8,5,5,8,7,7,6,5,2
1379,8,7,5,7,5,7,5,8,7,5,6,5,5,7,5,7,7,7,7,5,8,5,6,7,1
1380,6,6,7,7,6,5,5,5,7,7,6,8,5,6,6,6,6,8,5,7,5,6,5,5,4
1381,5,7,5,8,6,8,5,7,8,5,6,7,6,6,6,8,8,8,7,8,8,7,7,6,3
1382,8,7,5,5,5,5,8,8,6,5,7,8,7,8,5,8,5,6,5,6,8,5,5,5,3
1383,6,6,6,8,8,6,8,6,8,5,6,8,6,6,7,5,5,5,6,7,8,8,6,5,2
1384,5,5,7,7,7,7,8,5,5,5,5,7,5,8,7,8,7,5,6,5,5,7,7,5,1
1385,5,8,6,7,8,6,8,7,7,6,6,5,5,8,5,7,7,7,7,6,6,7,8,5,2
1386,8,5,5,6,7,7,6,6,7,6,6,5,7,6,7,8,8,8,5,8,7,7,6,5,3
1387,8,6,7,6,7,5,6,5,7,8,6,8,8,8,6,5,6,6,6,6,5,5,6,7,4
1388,7,8,5,5,5,5,8,5,7,5,8,8,8,7,7,5,7,7,8,8,7,6,5,8,3
1389,6,7,8,7,7,7,8,8,5,8,7,8,6,6,7,7,8,7,6,5,5,5,6,6,4
1390,8,7,8,7,8,6,8,6,8,6,5,8,8,5,7,7,6,5,5,6,8,5,6,6,2
1391,6,5,5,6,6,5,7,7,8,6,5,6,5,5,6,8,7,8,7,7,7,6,8,5,3
1392,5,5,5,7,8,7,7,8,5,5,5,8,7,8,7,5,5,6,6,8,7,6,8,8,3
1393,6,6,5,6,8,5,5,8,6,7,7,6,5,8,7,5,8,8,5,5,5,7,6,6,4
1394,5,7,6,7,6,6,8,6,7,6,6,6,5,7,8,6,5,8,8,7,8,5,8,5,2
1395,8,8,6,5,7,7,5,8,5,5,7,7,6,7,5,5,8,7,5,6,7,7,8,7,1
1396,6,8,6,6,5,5,7,7,8,6,5,5,8,8,5,7,5,8,8,5,5,5,6,6,4
1397,7,8,8,7,7,7,8,5,5,6,6,7,6,5,8,8,5,6,7,7,8,7,6,8,1
1398,8,8,6,6,5,6,5,8,8,8,6,6,6,7,5,7,6,6,8,5,6,8,6,6,3
1399,8,8,6,6,5,7,7,7,7,7,6,5,8,8,5,6,7,5,6,6,7,7,7,6,2
1400,6,6,5,5,7,5,8,7,8,6,6,6,6,7,5,5,6,6,7,8,7,8,6,7,3
1401,8,6,7,7,7,8,6,7,7,8,5,8,8,7,5,5,5,5,8,7,8,8,5,7,2
1402,8,7,6,7,7,6,5,6,8,7,6,5,7,7,8,6,7,6,7,5,6,6,7,5,1
1403,5,5,5,8,7,7,6,6,5,7,6,7,6,8,7,7,7,5,5,8,7,6,5,5,3
1404,6,8,6,8,6,7,5,6,6,7,7,5,6,5,6,8,8,7,6,7,7,5,8,6,1
1405,7,6,5,7,7,5,7,5,5,6,5,6,7,6,6,5,7,5,5,5,7,6,5,5,4
1406,5,6,7,6,8,7,5,7,8,5,6,8,8,8,8,7,7,7,6,7,6,5,7,8,1
1407,6,5,5,5,7,8,8,8,7,5,8,5,8,5,6,5,5,6,7,8,8,7,8,7,3
1408,8,6,7,7,7,5,7,7,6,8,8,5,6,5,7,5,8,7,7,8,6,7,7,8,2
1409,8,8,5,5,7,6,7,6,6,5,5,8,5,6,5,8,8,6,8,5,6,6,5,5,4
1410,6,6,5,6,5,7,8,6,5,7,6,5,7,6,5,5,5,8,6,6,8,6,7,8,2
1411,5,6,7,5,6,6,5,6,5,6,7,5,8,6,5,6,8,7,7,5,8,5,7,7,1
1412,8,8,5,6,7,8,7,7,7,7,5,8,8,8,5,6,6,7,6,5,5,6,8,8,4
1413,5,7,6,5,7,6,5,8,8,5,6,5,6,5,8,6,5,7,7,6,5,5,6,5,1
1414,7,7,7,8,8,7,6,6,7,8,5,8,8,8,8,6,8,6,7,7,7,8,5,8,1
1415,5,5,6,5,5,8,6,7,6,6,8,5,6,8,5,8,8,5,6,7,5,7,5,7,3
1416,7,8,7,7,6,8,6,8,7,5,6,6,5,8,6,6,8,6,8,5,5,8,5,7,4
1417,7,6,6,7,8,6,8,6,6,6,8,6,7,8,7,8,6,7,7,6,6,5,5,5,4
1418,6,5,7,5,6,7,8,5,7,7,8,7,6,8,5,8,5,5,5,5,6,8,8,6,2
1419,5,6,5,8,6,8,6,8,7,5,5,7,5,6,6,5,5,7,7,5,7,7,5,5,2
1420,6,5,6,5,5,5,5,7,6,8,5,8,5,6,6,6,7,8,7,6,6,7,7,5,3
1421,6,5,5,7,6,8,7,6,6,8,8,8,5,7,7,5,6,7,6,6,7,7,6,6,3
1422,5,6,7,6,6,5,8,8,7,6,6,7,6,8,6,8,7,8,8,7,8,7,7,6,3
1423,6,6,5,7,8,7,7,6,8,6,6,7,5,8,7,7,7,7,6,7,5,7,8,8,3
1424,7,7,5,5,8,5,8,7,6,5,8,7,8,6,5,7,8,8,5,8,6,7,5,6,3
1425,7,6,7,6,7,7,5,6,6,8,8,5,7,6,6,7,7,7,6,7,7,6,8,5,1
1426,7,7,7,6,6,6,5,6,5,5,8,6,6,8,6,5,8,7,7,5,7,8,6,6,1
1427,5,6,8,5,7,7,7,5,6,5,7,5,5,7,7,6,6,8,6,5,8,5,7,5,1
1428,7,6,8,8,6,8,5,7,7,8,7,5,6,6,8,8,8,5,5,5,5,7,8,6,4
1429,8,6,5,7,5,8,6,8,6,5,7,8,8,7,8,6,6,5,8,5,8,7,8,7,3
1430,8,5,7,6,8,7,6,7,8,7,6,7,8,5,8,7,8,6,5,8,5,7,8,7,4
1431,5,6,5,7,5,8,6,5,8,5,8,5,8,6,5,8,7,6,7,5,6,8,7,8,3
1432,8,8,5,7,6,8,8,7,5,8,6,7,8,8,6,5,7,6,8,5,5,6,8,5,4
1433,8,8,6,7,8,5,5,6,6,8,7,8,6,7,6,6,6,6,6,8,8,7,5,7,3
1434,5,5,6,8,6,5,6,8,5,5,5,7,5,6,5,5,6,6,7,6,5,8,7,6,3
1435,7,5,7,5,7,8,6,5,6,7,5,6,7,6,7,8,5,7,5,6,5,5,8,7,4
1436,8,8,5,7,8,7,5,5,6,6,5,8,5,8,8,8,7,7,7,5,8,8,6,8,1
1437,8,8,7,7,7,5,7,5,7,7,5,6,8,5,6,6,6,7,6,5,5,7,5,8,4
1438,5,7,6,6,6,8,8,8,7,6,7,8,8,8,7,7,5,7,6,5,8,7,5,5,4
1439,5,7,8,7,5,5,8,5,8,7,8,8,5,6,5,8,6,6,6,5,8,6,5,5,3
1440,8,5,8,6,5,8,7,5,5,5,8,5,6,7,6,8,7,6,5,8,7,6,8,6,1
1441,5,5,7,7,6,5,8,8,5,8,6,7,6,5,8,8,8,8,6,6,5,7,5,7,3
1442,5,5,6,8,6,7,8,6,5,5,7,8,6,7,6,6,8,8,7,8,5,8,5,7,3
1443,8,8,5,6,8,7,5,8,8,5,5,5,8,8,8,8,8,8,8,8,5,5,8,8,1
1444,8,5,7,5,8,8,8,6,7,8,6,7,6,7,8,8,8,8,8,8,8,5,7,6,3
1445,6,6,7,5,5,8,8,8,7,8,6,5,6,7,7,6,8,7,6,5,5,5,6,7,4
1446,5,6,8,5,5,8,5,6,6,7,6,6,7,5,7,8,5,5,6,7,6,5,6,5,3
1447,7,5,5,8,6,7,6,8,7,7,5,7,7,7,8,8,8,7,5,8,6,5,6,5,4
1448,6,5,7,8,5,7,6,5,8,5,6,6,7,7,6,5,6,5,5,5,6,5,7,8,4
1449,7,5,5,5,8,8,8,6,6,7,8,6,7,8,6,6,8,7,8,8,6,7,7,5,3
1450,8,7,7,7,5,5,7,5,7,7,8,6,5,8,7,5,7,5,8,6,6,6,5,6,2
1451,7,8,5,5,8,7,7,8,5,5,6,6,8,8,7,8,7,6,5,5,7,6,5,7,4
1452,5,8,5,5,5,8,7,7,8,6,7,8,6,7,5,5,8,6,8,5,6,6,5,7,3
1453,5,5,5,5,6,7,5,5,7,6,6,8,8,5,5,5,6,7,8,8,6,7,6,7,3
1454,5,8,7,5,8,7,6,5,5,8,6,5,6,6,8,5,7,6,6,8,5,7,7,7,1
1455,5,6,8,8,5,6,8,8,5,7,7,7,8,6,7,7,8,8,6,5,7,6,8,7,3
1456,8,8,6,6,8,5,8,8,6,7,7,6,7,5,8,6,6,6,8,6,5,5,7,5,4
1457,5,6,6,5,8,8,7,8,7,5,5,8,7,7,7,7,5,5,8,7,7,8,8,7,3
1458,7,6,7,6,6,5,6,8,8,6,7,8,7,5,6,5,8,8,5,7,8,8,7,5,2
1459,8,6,5,6,5,6,7,8,8,5,8,5,6,6,7,5,8,5,6,6,6,5,7,7,3
1460,8,7,5,5,5,7,6,6,8,6,6,5,7,7,8,5,6,7,5,5,7,5,7,6,3
1461,7,8,6,8,6,6,6,5,5,6,6,6,5,5,7,5,6,7,6,8,8,7,8,7,2
1462,5,5,7,5,7,5,8,5,7,6,5,8,8,5,6,7,7,8,5,5,5,7,8,5,3
1463,6,5,6,8,5,7,5,7,6,6,7,8,7,8,5,5,8,7,5,5,8,7,5,8,4
1464,6,7,5,8,7,8,7,5,5,6,6,6,8,8,8,7,6,5,8,5,5,5,7,5,4
1465,7,8,5,8,8,5,5,7,8,6,8,5,6,8,6,8,7,8,8,7,7,8,7,8,3
1466,6,5,8,5,7,7,5,6,5,7,6,6,5,8,5,8,7,8,8,8,8,6,6,8,3
1467,5,6,7,5,5,8,8,8,6,8,7,7,8,7,6,5,5,8,6,8,7,8,8,7,3
1468,8,7,8,5,7,8,5,5,8,8,5,6,8,5,8,8,5,8,6,6,6,8,5,8,1
1469,7,6,5,8,5,6,8,7,8,7,5,8,8,5,8,7,5,6,6,7,7,8,7,5,3
1470,8,5,5,7,6,7,5,7,8,6,5,7,7,5,6,7,5,5,8,6,7,5,7,7,2
1471,6,6,6,7,5,8,5,5,8,8,7,7,8,8,8,8,6,8,6,6,8,8,5,5,1
1472,6,8,7,7,8,5,8,6,6,6,5,6,8,6,7,7,6,6,8,7,6,7,5,5,4
1473,6,5,8,7,8,5,5,5,7,7,5,5,8,6,6,8,5,5,7,5,5,5,8,8,1
1474,6,8,5,6,5,7,8,6,7,5,8,8,5,7,8,5,6,5,7,8,7,7,5,8,2
1475,8,5,6,5,7,6,7,8,5,7,5,6,6,6,5,5,7,6,8,8,7,8,5,8,3
1476,8,7,7,8,7,5,8,7,8,7,6,8,7,5,7,5,6,6,7,5,5,7,5,7,4
1477,6,5,7,6,5,6,5,5,8,7,8,5,7,8,8,7,6,7,7,5,7,5,8,8,1
1478,5,7,7,5,5,6,7,7,6,6,7,8,7,5,8,7,6,7,8,8,8,5,8,6,3
1479,6,6,5,5,7,6,8,8,6,6,8,8,5,6,6,7,5,7,5,6,5,5,7,6,4
1480,6,7,6,8,7,5,7,5,6,5,5,8,5,5,5,7,7,8,8,8,5,6,6,8,1
1481,5,6,8,5,6,8,7,7,5,5,6,6,6,6,5,6,6,5,7,8,7,5,8,5,3
1482,6,6,7,5,8,5,8,6,5,6,8,8,5,5,7,7,6,7,7,5,5,8,6,5,4
1483,8,6,6,7,7,8,7,6,6,7,8,8,5,5,8,5,5,8,8,6,8,5,8,6,2
1484,6,6,5,5,8,6,5,8,8,6,5,8,6,7,5,8,6,5,8,6,6,6,7,5,3
1485,7,8,5,7,5,6,7,6,6,6,8,6,8,8,8,8,8,5,5,6,6,8,8,7,3
1486,6,8,7,5,7,6,6,8,5,5,7,6,5,6,8,8,7,5,7,8,8,8,6,5,1
1487,7,6,8,7,7,8,7,5,6,6,5,5,7,8,7,7,6,5,6,8,7,8,5,6,1
1488,6,8,6,7,5,6,8,6,6,8,6,6,6,7,5,5,5,5,8,5,8,6,8,6,2
1489,5,5,7,7,6,5,5,5,8,7,7,8,8,6,5,6,5,7,8,5,5,7,7,6,3
1490,5,7,5,6,6,6,8,5,8,5,7,7,5,8,7,8,5,6,5,7,8,7,8,8,3
1491,8,7,5,7,6,6,6,5,5,5,8,6,5,8,7,8,7,7,5,6,7,6,7,8,1
1492,5,8,5,7,8,7,8,7,5,5,8,5,8,6,6,6,8,6,6,7,7,8,7,7,1
1493,5,6,8,6,5,5,6,8,8,6,8,8,5,6,5,6,6,7,6,5,8,7,8,8,3
1494,7,6,8,6,5,6,8,8,8,7,5,8,8,7,6,5,7,6,8,5,8,5,7,5,4
1495,6,7,6,7,7,8,7,7,7,7,5,5,5,8,5,5,5,8,7,8,7,6,5,7,2
1496,8,7,6,5,8,5,8,5,6,7,8,7,8,6,6,8,7,6,8,5,5,5,7,5,4
1497,5,6,8,6,5,8,8,7,8,8,8,6,7,5,6,7,6,5,8,5,8,6,5,5,4
1498,6,5,5,5,7,5,6,5,7,8,6,7,8,5,6,6,8,8,7,6,8,7,6,6,3
1499,5,5,6,8,8,7,8,6,6,5,6,6,5,7,6,5,7,8,5,8,6,6,7,7,3
1500,5,5,7,6,7,8,5,8,5,6,5,6,7,5,7,7,7,6,7,6,8,7,8,8,1
1501,5,6,5,5,6,8,6,8,8,8,8,5,5,5,5,8,8,7,6,5,5,5,5,6,4
1502,5,8,5,7,7,5,7,6,6,6,5,7,8,8,8,6,5,6,8,6,6,8,7,8,3
1503,5,8,8,6,8,8,8,8,6,5,6,5,8,6,7,7,7,7,5,7,5,7,7,5,4
1504,5,5,5,6,7,8,5,7,6,5,7,6,8,5,5,7,5,8,8,8,6,6,6,7,3
1505,7,7,5,5,5,6,7,5,5,5,6,8,6,7,5,7,8,7,7,7,6,8,8,5,3
1506,7,5,5,6,6,8,6,8,7,6,8,7,5,5,6,5,7,8,5,8,7,7,6,5,2
